Date,Open,High,Low,Close,Adj Close,Volume
2020-02-10,32.490002,32.759998,32.259998,32.549999,29.967150,1523241
2020-02-11,32.650002,33.230000,32.540001,33.000000,30.381443,2337150
2020-02-12,33.049999,33.270000,32.380001,32.450001,29.875086,2578006
2020-02-13,32.509998,33.000000,32.509998,33.000000,30.381443,2601703
2020-02-14,33.110001,33.849998,33.009998,33.349998,30.703667,2856080
2020-02-17,33.310001,33.570000,33.060001,33.560001,30.897011,1870128
2020-02-18,33.290001,34.200001,33.290001,34.110001,31.403366,3198982
2020-02-19,34.200001,34.509998,33.970001,34.410000,31.679560,2713786
2020-02-20,34.299999,34.639999,34.000000,34.049999,31.348125,2397703
2020-02-21,33.950001,34.480000,33.779999,34.439999,31.707178,2987766
2020-02-24,34.000000,34.259998,33.470001,33.619999,30.952244,3574126
2020-02-25,33.480000,33.770000,32.419998,32.459999,29.884293,4360190
2020-02-26,31.900000,32.970001,31.709999,32.570000,29.985563,4502065
2020-02-27,32.459999,33.220001,32.209999,32.549999,29.967150,5141818
2020-02-28,31.299999,31.750000,30.360001,31.160000,28.687450,7806875
2020-03-02,31.040001,32.430000,30.900000,32.320000,29.755404,6069587
2020-03-03,32.910000,33.439999,32.549999,33.040001,30.418268,5614626
2020-03-04,33.000000,33.930000,32.750000,33.900002,31.210033,4153900
2020-03-05,34.049999,34.189999,33.009998,33.369999,30.722084,3731782
2020-03-06,32.900002,33.049999,30.719999,31.240000,28.761099,7078186
2020-03-09,29.510000,29.809999,28.139999,28.559999,26.293758,10830813
2020-03-10,28.830000,29.650000,27.160000,27.500000,25.317871,8539883
2020-03-11,28.500000,28.940001,27.559999,27.750000,25.548031,7078442
2020-03-12,25.250000,26.000000,22.450001,22.950001,21.128914,15547814
2020-03-13,23.879999,26.459999,22.790001,23.190001,21.349871,12196725
2020-03-16,21.930000,22.500000,20.410000,22.139999,20.383186,9811113
2020-03-17,23.070000,23.430000,21.450001,23.129999,21.294628,7541081
