Date,Open,High,Low,Close,Adj Close,Volume
2020-02-10,64.529999,64.919998,63.580002,63.810001,60.421619,1969048
2020-02-11,64.279999,65.269997,63.980000,64.410004,60.989761,2075594
2020-02-12,64.800003,67.070000,64.680000,67.070000,63.508507,2590748
2020-02-13,66.699997,66.730003,65.959999,66.589996,63.053993,1643472
2020-02-14,66.500000,67.160004,65.779999,65.860001,62.362762,1456966
2020-02-17,66.389999,67.150002,66.309998,66.510002,62.978245,1298707
2020-02-18,65.849998,66.169998,65.199997,65.199997,61.737804,1359236
2020-02-19,65.669998,65.970001,64.510002,65.449997,61.974529,1326708
2020-02-20,65.500000,66.430000,65.019997,65.309998,61.841965,1793835
2020-02-21,65.059998,65.500000,64.080002,64.510002,61.084450,2005662
2020-02-24,63.000000,63.099998,60.610001,61.439999,58.177467,3729450
2020-02-25,61.990002,62.320000,60.590000,61.029999,57.789238,2409281
2020-02-26,60.759998,62.240002,59.930000,61.779999,58.499413,3322283
2020-02-27,60.470001,60.900002,59.060001,59.840000,56.662430,3225348
2020-02-28,57.740002,58.930000,57.160000,58.930000,55.800751,5834942
2020-03-02,59.400002,59.599998,56.990002,58.000000,54.920135,3315364
2020-03-03,58.500000,59.290001,57.400002,57.759998,54.692879,4135929
2020-03-04,57.959999,59.049999,57.459999,58.570000,55.459866,2320426
2020-03-05,58.820000,58.910000,57.500000,58.070000,54.986416,2447364
2020-03-06,56.730000,57.779999,56.070000,57.220001,54.181557,3189387
2020-03-09,54.000000,54.360001,51.000000,51.020000,48.310780,5395201
2020-03-10,51.509998,54.150002,50.070000,50.330002,47.657421,4299614
2020-03-11,51.180000,53.049999,50.259998,50.650002,47.960430,3245931
2020-03-12,47.360001,48.299999,43.299999,44.080002,41.739304,6712618
2020-03-13,45.904999,49.285000,44.060001,45.419998,43.008144,6324387
2020-03-16,42.419998,43.049999,39.330002,40.090000,37.961178,6612181
2020-03-17,41.599998,42.125000,37.884998,40.355000,38.212105,3975016
2020-03-18,38.974998,39.514999,36.799999,39.134998,37.056885,4654563
2020-03-19,38.939999,40.080002,36.595001,37.660000,35.660213,4697097
2020-03-20,39.125000,41.630001,39.000000,41.369999,39.173206,6491031
2020-03-23,39.450001,41.040001,38.500000,39.799999,37.686573,4318784
2020-03-24,42.000000,45.560001,41.525002,45.560001,43.140713,4628692
2020-03-25,47.470001,48.775002,44.459999,46.750000,44.267521,3669902
2020-03-26,45.500000,47.480000,45.110001,47.299999,44.788315,2612333
2020-03-27,46.180000,46.485001,45.125000,45.514999,43.098103,2554659
2020-03-30,45.849998,46.259998,43.930000,45.730000,43.301685,2283311
2020-03-31,46.195000,47.799999,45.654999,47.115002,44.613144,2546075
2020-04-01,45.505001,45.525002,44.090000,44.384998,42.028107,2362849
2020-04-02,45.180000,46.845001,43.610001,44.865002,42.482620,2633606
2020-04-03,44.500000,45.500000,44.029999,44.750000,42.373726,4331430
2020-04-06,47.500000,48.764999,46.535000,48.560001,45.981411,2883526
2020-04-07,50.549999,51.919998,48.654999,49.715000,47.075077,2625937
2020-04-08,49.549999,50.119999,48.665001,49.160000,46.549549,2262731
2020-04-09,50.139999,51.590000,49.244999,50.820000,48.121399,2485969
2020-04-14,51.700001,52.270000,50.990002,51.360001,48.632729,1909198
2020-04-15,51.500000,51.500000,48.590000,48.590000,46.009815,2469060
2020-04-16,49.285000,50.360001,48.505001,49.334999,46.715256,2335152
2020-04-17,51.299999,53.029999,51.189999,51.910000,49.153522,3906817
2020-04-20,52.419998,52.750000,50.009998,51.369999,48.642193,2159543
2020-04-21,50.410000,50.480000,48.560001,48.560001,45.981411,1857083
2020-04-22,48.910000,49.285000,48.474998,49.014999,46.412247,1533538
2020-04-23,49.320000,50.730000,48.669998,50.270000,47.600609,1688589
2020-04-24,49.395000,49.970001,48.509998,48.660000,46.076099,1669671
2020-04-27,50.049999,51.200001,49.355000,51.200001,48.481224,1828072
2020-04-28,51.230000,53.240002,51.090000,52.610001,49.816349,2126371
2020-04-29,52.900002,56.169998,52.599998,55.669998,52.713860,2842964
2020-04-30,56.490002,57.259998,53.750000,54.049999,51.179882,2625725
2020-05-04,52.299999,52.529999,51.009998,51.570000,48.831573,2623809
2020-05-05,52.660000,54.040001,52.400002,53.509998,50.668556,1947394
2020-05-06,52.439999,52.500000,50.029999,50.619999,47.932018,3079088
2020-05-07,50.869999,51.110001,49.044998,49.365002,46.743664,2708186
2020-05-08,49.700001,51.419998,49.580002,51.419998,48.689537,2197345
2020-05-11,52.029999,52.529999,51.029999,51.369999,48.642193,2401288
2020-05-12,51.049999,51.549999,50.740002,50.860001,48.159279,1539118
2020-05-13,50.000000,50.660000,48.529999,48.730000,46.142384,2671455
2020-05-14,47.895000,48.230000,45.770000,47.080002,44.580002,4025076
2020-05-15,45.299999,47.014999,45.299999,46.650002,46.650002,3502835
2020-05-18,47.630001,50.330002,47.555000,50.250000,50.250000,2765408
2020-05-19,51.200001,51.310001,49.044998,50.049999,50.049999,2315191
2020-05-20,49.990002,51.020000,48.865002,50.849998,50.849998,1641527
2020-05-21,50.400002,51.110001,49.705002,50.070000,50.070000,1347915
2020-05-22,49.250000,50.869999,48.735001,50.080002,50.080002,1369506
2020-05-25,50.759998,50.790001,49.080002,50.290001,50.290001,1796645
2020-05-26,50.740002,51.869999,50.099998,51.869999,51.869999,2720565
2020-05-27,52.000000,55.810001,51.779999,54.389999,54.389999,4266200
2020-05-28,55.250000,55.369999,53.220001,54.000000,54.000000,2340231
2020-05-29,52.740002,53.500000,52.279999,52.599998,52.599998,3477078
2020-06-02,54.610001,56.049999,54.230000,55.349998,55.349998,2911717
2020-06-03,56.130001,58.200001,55.820000,57.980000,57.980000,2928586
2020-06-04,57.189999,58.419998,56.230000,58.070000,58.070000,2655148
2020-06-05,58.849998,60.330002,58.680000,59.500000,59.500000,4307916
2020-06-08,59.230000,61.820000,59.150002,60.680000,60.680000,2789528
2020-06-09,60.950001,61.529999,58.000000,59.410000,59.410000,2856264
2020-06-10,59.970001,60.540001,58.270000,58.889999,58.889999,2191842
2020-06-11,57.209999,57.389999,55.540001,55.619999,55.619999,3214148
2020-06-12,55.009998,57.680000,54.709999,56.150002,56.150002,2348746
2020-06-15,54.110001,56.200001,53.849998,55.950001,55.950001,1887970
2020-06-16,57.860001,58.070000,56.000000,57.070000,57.070000,2628679
2020-06-17,57.000000,57.959999,56.500000,57.259998,57.259998,1759639
2020-06-18,57.270000,58.200001,56.470001,57.110001,57.110001,2039514
2020-06-19,57.470001,57.980000,56.549999,56.930000,56.930000,3912795
2020-06-22,56.209999,58.160000,56.060001,57.360001,57.360001,1442690
2020-06-23,57.959999,59.599998,57.520000,58.410000,58.410000,2185453
2020-06-24,58.279999,58.930000,56.180000,56.180000,56.180000,1797898
2020-06-25,55.820000,57.410000,55.340000,57.080002,57.080002,1722272
2020-06-26,57.810001,57.860001,55.490002,55.770000,55.770000,1953166
2020-06-29,55.540001,56.840000,55.340000,56.709999,56.709999,1859116
2020-06-30,56.799999,57.119999,55.720001,56.820000,56.820000,2049620
2020-07-01,56.009998,57.060001,55.639999,56.200001,56.200001,1618381
2020-07-02,56.939999,58.880001,56.639999,57.950001,57.950001,2018441
2020-07-03,58.209999,58.549999,57.009998,57.259998,57.259998,903202
2020-07-06,58.950001,59.680000,57.730000,58.459999,58.459999,1512797
2020-07-07,58.310001,59.279999,57.759998,58.650002,58.650002,1505768
2020-07-08,58.270000,59.189999,57.860001,58.020000,58.020000,1362427
2020-07-09,58.610001,58.990002,57.279999,57.439999,57.439999,1231470
2020-07-10,57.250000,58.700001,56.820000,58.689999,58.689999,1532862
2020-07-13,59.599998,59.930000,58.310001,58.799999,58.799999,1073725
2020-07-14,57.919998,58.509998,57.340000,57.930000,57.930000,1371809
2020-07-15,58.330002,59.110001,58.049999,58.610001,58.610001,1465863
2020-07-16,58.169998,59.090000,58.139999,58.770000,58.770000,999456
2020-07-17,59.950001,60.689999,59.500000,59.730000,59.730000,1858811
2020-07-20,null,null,null,null,null,null
2020-07-21,60.000000,61.720001,59.799999,60.820000,60.820000,2151595
2020-07-22,60.709999,61.070000,59.580002,59.939999,59.939999,1255270
