Date,Open,High,Low,Close,Adj Close,Volume
2019-08-12,58.520000,58.980000,57.700001,58.000000,50.606895,1903955
2019-08-13,57.750000,59.400002,57.049999,58.669998,51.191486,3581840
2019-08-14,58.709999,58.820000,57.099998,57.320000,50.013569,3283316
2019-08-15,57.549999,57.700001,55.639999,56.200001,49.036335,4391184
2019-08-16,56.470001,57.099998,56.250000,56.849998,49.603477,2818232
2019-08-19,57.799999,58.270000,57.330002,57.970001,50.580719,2408168
2019-08-20,58.099998,58.580002,57.509998,57.849998,50.476013,2396361
2019-08-21,58.060001,59.250000,57.990002,58.990002,51.470703,2161995
2019-08-22,58.820000,60.099998,58.529999,59.060001,51.531780,2463620
2019-08-23,59.560001,59.810001,58.029999,58.070000,50.667969,2908593
2019-08-26,57.849998,58.349998,57.599998,58.000000,50.606895,2032593
2019-08-27,57.849998,58.939999,57.590000,58.240002,50.816303,2022682
2019-08-28,58.110001,58.560001,57.650002,58.480000,51.025711,2197066
2019-08-29,58.400002,59.750000,58.049999,59.669998,52.064018,2665213
2019-08-30,59.889999,60.540001,59.730000,60.180000,52.509014,2438433
2019-09-02,60.099998,60.389999,59.869999,60.009998,52.360683,1203293
2019-09-03,59.830002,59.840000,59.009998,59.360001,51.793541,2108579
2019-09-04,60.099998,60.540001,59.919998,60.209999,52.535191,1896708
2019-09-05,60.500000,61.240002,60.349998,61.009998,53.233215,2026181
2019-09-06,61.150002,61.540001,60.610001,61.459999,53.625854,2155002
2019-09-09,61.599998,62.419998,61.529999,62.279999,54.341331,1990837
2019-09-10,62.029999,63.950001,61.990002,63.869999,55.728657,3842761
2019-09-11,64.099998,64.940002,64.050003,64.660004,56.417965,3414862
2019-09-12,64.989998,65.220001,63.660000,64.410004,56.199829,3452195
2019-09-13,64.500000,65.959999,64.370003,65.750000,57.369019,3040730
2019-09-16,65.300003,67.239998,65.220001,65.669998,57.299217,3190395
2019-09-17,65.440002,65.690002,64.029999,64.279999,56.086395,3644039
2019-09-18,64.300003,64.470001,63.860001,64.019997,55.859539,2149888
2019-09-19,63.740002,64.309998,63.410000,63.919998,55.772285,2578658
2019-09-20,64.000000,64.000000,63.180000,63.889999,55.746109,6376144
2019-09-23,63.630001,63.880001,62.259998,63.419998,55.336018,2572247
2019-09-24,63.700001,63.709999,62.000000,62.000000,54.097023,2220577
2019-09-25,61.130001,61.869999,60.950001,61.830002,53.948696,2606665
2019-09-26,61.779999,62.480000,61.660000,61.990002,54.088299,2045015
2019-09-27,62.799999,64.040001,62.570000,63.540001,55.440727,3125084
2019-09-30,63.700001,64.190002,63.480000,64.120003,55.946796,2429494
2019-10-01,64.480003,64.620003,63.230000,63.250000,55.187691,2725729
2019-10-02,63.110001,63.139999,61.770000,61.770000,53.896343,3241588
2019-10-04,61.770000,62.009998,60.779999,61.610001,53.756737,2879680
2019-10-07,61.290001,62.450001,60.900002,62.400002,54.446037,1999732
2019-10-08,62.480000,62.480000,61.299999,61.599998,53.748013,1884367
2019-10-09,61.490002,62.590000,61.349998,62.049999,54.140648,1752317
2019-10-10,61.950001,63.340000,61.840000,62.980000,54.952103,2980110
2019-10-11,63.040001,64.900002,62.950001,64.860001,56.592464,3323681
2019-10-14,64.790001,64.800003,63.869999,64.589996,56.356880,1884359
2019-10-15,64.910004,66.019997,64.910004,65.459999,57.115986,3023952
2019-10-16,65.260002,66.330002,65.010002,66.209999,57.770386,3419021
2019-10-17,66.070000,67.209999,65.900002,66.129997,57.700581,3696680
2019-10-18,66.000000,66.570000,65.650002,66.309998,57.857639,2819712
2019-10-21,66.599998,68.160004,66.500000,67.610001,58.991932,3792488
2019-10-22,67.699997,68.000000,66.910004,67.239998,58.669094,2642202
2019-10-23,66.919998,68.160004,66.809998,67.790001,59.148991,3039500
2019-10-24,68.099998,70.169998,67.339996,70.080002,61.147087,5298785
2019-10-25,69.769997,70.639999,69.419998,70.620003,61.618259,2662879
2019-10-28,70.900002,71.160004,69.879997,69.989998,61.068554,3099570
2019-10-29,69.919998,70.230003,69.250000,70.000000,61.077282,2181498
2019-10-30,69.849998,70.129997,68.459999,68.809998,60.038967,3091222
2019-10-31,68.980003,68.980003,67.150002,68.230003,59.532906,3701715
2019-11-01,68.559998,69.300003,67.839996,69.000000,60.204754,2481884
2019-11-04,69.440002,70.419998,69.300003,70.290001,61.330322,2915507
2019-11-05,70.650002,71.309998,70.419998,71.029999,61.975990,2977680
2019-11-06,70.889999,71.389999,70.750000,71.370003,62.272659,2294288
2019-11-07,71.809998,72.169998,71.459999,71.480003,62.368637,2707986
2019-11-08,70.980003,71.410004,70.599998,70.980003,61.932369,2793488
2019-11-11,70.309998,70.769997,69.739998,70.370003,61.400124,2997426
2019-11-12,70.430000,71.250000,70.300003,71.070000,62.010895,1901023
2019-11-13,70.690002,70.860001,69.739998,70.050003,61.120914,2396666
2019-11-14,69.900002,70.239998,69.470001,70.209999,61.260513,2032013
2019-11-15,70.500000,70.730003,70.080002,70.489998,61.504826,2551647
2019-11-18,70.500000,70.790001,69.529999,69.860001,60.955128,1700706
2019-11-19,70.269997,70.889999,69.489998,69.779999,60.885326,2645786
2019-11-20,69.500000,69.779999,68.809998,69.580002,60.710823,2726729
2019-11-21,69.000000,69.599998,68.449997,69.449997,60.597389,2684034
2019-11-22,69.629997,70.449997,69.440002,69.680000,60.798077,2386929
2019-11-25,70.349998,70.480003,69.580002,69.949997,61.033657,1353460
2019-11-26,69.800003,69.949997,69.010002,69.190002,60.370537,2531474
2019-11-27,69.470001,69.809998,68.639999,68.830002,60.056423,2120921
2019-11-28,68.699997,68.980003,68.360001,68.750000,59.986622,1353756
2019-11-29,68.449997,68.699997,68.139999,68.220001,59.524178,2515796
2019-12-02,68.250000,69.440002,67.379997,67.580002,58.965755,3140734
2019-12-03,67.730003,68.459999,67.099998,67.379997,58.791248,3233413
2019-12-04,67.449997,68.470001,67.330002,68.349998,59.637604,2044221
2019-12-05,68.400002,68.610001,67.629997,67.870003,59.218792,2231688
2019-12-06,68.139999,68.489998,67.629997,68.290001,59.585258,2124549
2019-12-09,68.279999,68.440002,67.720001,67.790001,59.148991,1430249
2019-12-10,67.570000,67.690002,66.080002,67.349998,58.765072,3071433
2019-12-11,67.290001,67.870003,66.889999,67.550003,58.939583,1986249
2019-12-12,67.320000,68.550003,67.160004,68.089996,59.410744,2351807
2019-12-13,69.400002,69.800003,68.260002,68.379997,59.663780,3512425
2019-12-16,68.760002,69.080002,68.709999,68.849998,60.073872,1809984
2019-12-17,68.879997,68.900002,67.160004,67.250000,58.677822,3714544
2019-12-18,67.000000,67.620003,66.760002,67.019997,58.477135,2763132
2019-12-19,67.000000,67.290001,66.500000,67.290001,58.712723,3415313
