Date,Open,High,Low,Close,Adj Close,Volume
2020-02-10,103.750000,104.400002,103.650002,104.400002,103.631706,177493
2020-02-11,104.550003,105.300003,104.199997,104.800003,104.028763,221804
2020-02-12,104.800003,105.050003,104.250000,105.050003,104.276924,235979
2020-02-13,104.550003,105.699997,104.199997,105.699997,104.922134,233469
2020-02-14,105.900002,106.050003,105.300003,105.800003,105.021408,205973
2020-02-17,106.250000,106.400002,105.400002,105.650002,104.872505,133695
2020-02-18,105.099998,106.300003,105.050003,106.000000,105.219933,219151
2020-02-19,106.150002,107.349998,105.849998,107.349998,106.559998,278247
2020-02-20,107.449997,107.500000,105.750000,107.050003,106.262207,360893
2020-02-21,107.000000,107.500000,106.550003,107.250000,106.460732,367755
2020-02-24,105.849998,106.050003,101.900002,102.750000,101.993851,597445
2020-02-25,103.050003,103.500000,100.550003,100.750000,100.008568,450720
2020-02-26,100.500000,100.500000,97.500000,99.379997,98.648643,665410
2020-02-27,97.519997,98.980003,96.820000,96.820000,96.107491,679227
2020-02-28,95.099998,96.040001,93.300003,94.900002,94.201622,1128143
2020-03-02,94.919998,97.199997,94.500000,96.879997,96.167046,945453
2020-03-03,96.900002,99.279999,95.099998,97.820000,97.100128,876688
2020-03-04,97.500000,99.620003,97.500000,99.419998,98.688354,653364
2020-03-05,99.339996,100.800003,99.000000,100.800003,100.058205,705538
2020-03-06,99.160004,100.150002,97.779999,98.779999,98.053062,753064
2020-03-09,94.519997,97.040001,94.080002,95.980003,95.273674,1343821
2020-03-10,96.559998,97.919998,92.739998,93.120003,92.434715,1083278
2020-03-11,94.019997,94.919998,90.260002,90.860001,90.191345,927710
2020-03-12,87.620003,89.040001,83.839996,84.519997,83.898003,1594550
2020-03-13,85.360001,89.120003,83.800003,84.800003,84.175949,1594918
2020-03-16,81.239998,84.199997,77.620003,82.820000,82.210518,1460918
2020-03-17,84.279999,86.739998,80.000000,85.839996,85.208290,796115
2020-03-18,83.279999,92.080002,83.279999,91.040001,90.370026,810149
2020-03-19,92.959999,96.099998,88.779999,89.680000,89.020035,767279
2020-03-20,93.000000,93.300003,88.699997,89.680000,89.020035,1001145
2020-03-23,86.419998,90.480003,85.180000,88.120003,87.471512,748873
2020-03-24,90.019997,94.779999,89.180000,94.779999,94.082497,788042
2020-03-25,96.459999,97.820000,91.519997,95.660004,94.956024,820305
2020-03-26,93.940002,95.540001,93.019997,95.540001,94.836906,640037
2020-03-27,94.199997,94.320000,90.839996,91.559998,90.886192,612028
2020-03-30,92.000000,94.080002,90.099998,93.620003,92.931038,436529
2020-03-31,94.400002,94.739998,89.419998,92.559998,91.878838,883923
2020-04-01,90.279999,90.639999,88.120003,88.639999,87.987686,784715
2020-04-02,88.599998,89.620003,88.040001,89.620003,88.960480,618103
2020-04-03,88.779999,91.519997,88.519997,89.720001,89.059738,470463
2020-04-06,91.360001,91.680000,89.699997,90.040001,89.377380,475964
2020-04-07,91.739998,91.919998,88.959999,90.919998,90.250908,608208
2020-04-08,89.000000,91.139999,88.879997,89.900002,89.238411,545722
2020-04-09,90.199997,91.500000,89.480003,91.400002,90.727379,509648
2020-04-14,91.900002,94.540001,91.639999,94.260002,93.566330,386483
2020-04-15,94.120003,96.360001,92.540001,92.980003,92.295753,583407
2020-04-16,94.040001,94.500000,92.260002,93.339996,92.653091,414701
2020-04-17,94.959999,96.180000,94.300003,94.559998,93.864113,481251
2020-04-20,94.820000,95.680000,93.900002,95.680000,94.975876,364711
2020-04-21,95.260002,98.419998,95.220001,95.879997,95.174400,756311
2020-04-22,96.360001,96.760002,95.220001,95.940002,95.233963,411952
2020-04-23,95.839996,95.980003,93.879997,95.379997,94.678085,414847
2020-04-24,94.220001,95.080002,93.279999,94.779999,94.082497,470133
2020-04-27,96.059998,96.239998,94.000000,94.440002,93.745003,424526
2020-04-28,94.419998,95.239998,93.680000,94.900002,94.201622,410076
