Date,Open,High,Low,Close,Adj Close,Volume
2020-02-10,32.564999,32.689999,32.490002,32.525002,31.017540,1467868
2020-02-11,32.700001,33.055000,32.584999,32.965000,31.437145,2312633
2020-02-12,33.070000,33.330002,32.884998,33.230000,31.689863,2178010
2020-02-13,33.000000,33.500000,32.935001,33.419998,31.871056,2967971
2020-02-14,33.500000,33.599998,33.215000,33.255001,31.713705,2028423
2020-02-17,33.375000,33.389999,32.985001,33.055000,31.522974,1750021
2020-02-18,32.605000,32.665001,32.105000,32.240002,30.745749,3129759
2020-02-19,32.480000,32.564999,32.220001,32.564999,31.055683,2274347
2020-02-20,32.485001,32.764999,32.285000,32.285000,30.788662,2402600
2020-02-21,32.189999,32.189999,31.549999,31.830000,30.354750,4201524
2020-02-24,30.715000,30.715000,30.105000,30.365000,28.957649,7345637
2020-02-25,30.600000,30.625000,29.790001,29.840000,28.456982,4795338
2020-02-26,29.559999,29.955000,28.900000,29.695000,28.318703,6143298
2020-02-27,29.125000,29.240000,28.190001,28.605000,27.279221,7513896
2020-02-28,27.680000,28.090000,26.735001,27.120001,25.863049,12219750
2020-03-02,26.580000,27.125000,25.940001,26.600000,25.367149,8530640
2020-03-03,26.879999,27.055000,26.035000,26.250000,25.033371,8437913
2020-03-04,26.264999,26.625000,26.070000,26.520000,25.290857,5720148
2020-03-05,26.719999,26.750000,25.670000,25.924999,24.723433,6115660
2020-03-06,25.350000,25.590000,24.684999,24.785000,23.636271,9283888
2020-03-09,23.260000,23.830000,22.389999,22.620001,21.571613,14311663
2020-03-10,23.225000,24.520000,22.895000,23.995001,22.882885,12697875
2020-03-11,24.500000,24.735001,23.520000,23.709999,22.611094,8924022
2020-03-12,22.504999,22.730000,20.730000,20.860001,19.893185,15092885
2020-03-13,21.485001,23.170000,20.820000,21.700001,20.694254,16663379
2020-03-16,20.620001,21.084999,19.638000,20.559999,19.607088,14268687
2020-03-17,21.450001,21.674999,19.886000,20.975000,20.002855,8657520
2020-03-18,20.180000,20.190001,19.100000,19.106001,18.220480,9351971
2020-03-19,19.177999,20.910000,19.110001,20.834999,19.869343,9051669
2020-03-20,21.825001,22.135000,20.545000,20.709999,19.750135,13260518
2020-03-23,20.000000,21.799999,19.851999,21.155001,20.174513,7189451
2020-03-24,22.410000,23.549999,21.950001,23.545000,22.453741,9545384
2020-03-25,24.379999,24.514999,22.760000,23.740000,22.639704,7822347
2020-03-26,23.139999,24.254999,22.690001,24.209999,23.087919,7600970
2020-03-27,23.705000,23.745001,22.230000,22.594999,21.547771,7012728
2020-03-30,22.740000,24.680000,22.434999,24.559999,23.421698,8697176
2020-03-31,24.900000,25.535000,24.045000,24.775000,23.626734,8007107
2020-04-01,24.150000,24.219999,23.420000,23.830000,22.725533,5562939
