Date,Open,High,Low,Close,Adj Close,Volume
2019-08-14,14.610000,14.688000,14.434000,14.538000,13.269794,9600211
2019-08-15,14.504000,14.694000,14.458000,14.648000,13.370199,11289169
2019-08-16,14.656000,14.890000,14.656000,14.882000,13.583787,11908927
2019-08-19,14.974000,15.026000,14.906000,14.982000,13.675063,8399631
2019-08-20,14.990000,15.056000,14.918000,14.964000,13.658632,6413016
2019-08-21,14.900000,14.970000,14.860000,14.880000,13.581962,7222423
2019-08-22,14.828000,14.962000,14.784000,14.826000,13.532671,6858848
2019-08-23,14.850000,14.912000,14.772000,14.774000,13.485208,7443192
2019-08-26,14.752000,14.848000,14.714000,14.812000,13.519893,4311150
2019-08-27,14.872000,14.900000,14.726000,14.900000,13.600216,9919165
2019-08-28,14.906000,14.990000,14.866000,14.928000,13.625773,5972871
2019-08-29,14.910000,15.170000,14.910000,15.140000,13.819280,8107241
2019-08-30,15.140000,15.240000,15.132000,15.176000,13.852139,7763142
2019-09-02,15.150000,15.368000,15.140000,15.250000,13.919684,4704712
2019-09-03,15.256000,15.282000,15.138000,15.192000,13.866745,6052293
2019-09-04,15.260000,15.262000,15.142000,15.196000,13.870395,5363717
2019-09-05,15.222000,15.236000,15.014000,15.080000,13.764514,7385903
2019-09-06,15.088000,15.138000,15.008000,15.092000,13.775468,6881226
2019-09-09,15.090000,15.182000,15.016000,15.034000,13.722528,5186122
2019-09-10,15.054000,15.070000,14.944000,15.052000,13.738956,7741925
2019-09-11,15.084000,15.094000,14.942000,15.090000,13.773642,6802500
2019-09-12,15.084000,15.308000,15.026000,15.176000,13.852139,8597578
2019-09-13,15.184000,15.224000,15.092000,15.136000,13.815628,8643025
2019-09-16,15.108000,15.158000,15.066000,15.132000,13.811978,5979640
2019-09-17,15.156000,15.224000,15.116000,15.134000,13.813804,5613644
2019-09-18,15.114000,15.210000,15.098000,15.206000,13.879523,6098587
2019-09-19,15.210000,15.296000,15.172000,15.248000,13.917859,6949498
2019-09-20,15.278000,15.398000,15.260000,15.378000,14.036518,24264215
2019-09-23,15.360000,15.424000,15.292000,15.424000,14.078506,7803419
2019-09-24,15.406000,15.450000,15.334000,15.334000,13.996356,6079753
2019-09-25,15.286000,15.398000,15.226000,15.296000,13.961671,6607955
2019-09-26,15.296000,15.436000,15.256000,15.424000,14.078506,7734027
2019-09-27,15.450000,15.488000,15.360000,15.362000,14.021914,6884774
2019-09-30,15.330000,15.420000,15.294000,15.394000,14.051123,6759195
2019-10-01,15.400000,15.476000,15.280000,15.338000,14.000008,7800446
2019-10-02,15.332000,15.372000,15.052000,15.052000,13.738956,10061426
2019-10-04,15.094000,15.140000,15.004000,15.132000,13.811978,9200288
2019-10-07,15.064000,15.250000,15.064000,15.250000,13.919684,5353696
2019-10-08,15.250000,15.320000,15.172000,15.272000,13.939765,7194802
2019-10-09,15.274000,15.470000,15.260000,15.350000,14.010961,7166670
2019-10-10,15.354000,15.394000,15.246000,15.304000,13.968974,10646200
2019-10-11,15.314000,15.464000,15.260000,15.456000,14.107715,10727258
2019-10-14,15.446000,15.520000,15.424000,15.496000,14.144225,5973679
2019-10-15,15.558000,15.778000,15.538000,15.722000,14.350510,11380601
2019-10-16,15.728000,15.774000,15.554000,15.708000,14.337731,11786605
2019-10-17,15.686000,15.932000,15.686000,15.842000,14.460042,12305976
2019-10-18,15.858000,15.932000,15.774000,15.932000,14.542191,10141910
2019-10-21,15.940000,16.076000,15.920000,15.982000,14.587830,9850307
2019-10-22,15.992000,16.166000,15.944000,16.142000,14.733872,8831555
2019-10-23,16.134001,16.256001,16.101999,16.254000,14.836102,8058474
2019-10-24,16.216000,16.240000,15.968000,15.992000,14.596956,10827792
2019-10-25,16.006001,16.014000,15.872000,16.006001,14.609736,6583589
2019-10-28,15.968000,15.970000,15.816000,15.904000,14.516634,7919133
2019-10-29,15.942000,15.950000,15.608000,15.660000,14.293918,10159439
2019-10-30,15.712000,15.760000,15.640000,15.718000,14.346859,6492048
2019-10-31,15.704000,15.846000,15.682000,15.768000,14.392497,10483739
2019-11-01,15.850000,15.852000,15.586000,15.616000,14.253757,8266126
2019-11-04,15.674000,15.708000,15.502000,15.666000,14.299396,7973279
